Chr,Strand,Start,Stop,nbexons
chr7,+,80638515,80679277,15
chr7,+,80602187,80674418,14
chr7,-,141836277,141841421,5
chr7,-,142252137,142258058,6
chr7_GL383534v2_alt,+,111206,118188,6
chr7_GL383534v2_alt,-,76937,110830,7
chr7_GL383534v2_alt,+,490,21001,7
chr7_GL383534v2_alt,+,110920,118188,6
chr7_GL383534v2_alt,+,110920,118188,6
chr7_GL383534v2_alt,+,110920,118188,6
chr7_GL383534v2_alt,+,110920,118188,7
chr7_GL383534v2_alt,+,110920,118188,6
chr7_GL383534v2_alt,+,80952,103871,12
chr7_GL383534v2_alt,-,23319,68748,9
chr7_KI270803v1_alt,-,964180,985483,19
chr7_KI270803v1_alt,+,73628,184204,48
chr7_KI270803v1_alt,+,793915,797537,5
chr7_KI270803v1_alt,+,793915,797537,5
chr7_KI270803v1_alt,+,885799,894136,17
chr7_KI270803v1_alt,+,885060,894136,19
chr7_KI270803v1_alt,-,931167,956790,15
chr7_KI270803v1_alt,+,668851,670246,1
chr7_KI270803v1_alt,+,793915,797537,6
chr7_KI270803v1_alt,+,878069,894136,19
chr7_KI270803v1_alt,+,885799,894136,16
chr7_KI270803v1_alt,+,962572,963937,2
chr7_KI270803v1_alt,+,410,68627,30
chr7_KI270803v1_alt,-,230180,234148,3
chr7_KI270803v1_alt,-,1085350,1086852,1
chr7_KI270803v1_alt,-,202635,208966,11
chr7_KI270803v1_alt,+,752064,755673,5
chr7_KI270803v1_alt,-,894244,908785,15
chr7_KI270803v1_alt,+,773502,777145,5
chr7_KI270803v1_alt,+,1075407,1076349,1
chr7_KI270803v1_alt,-,1049266,1050199,1
chr7_KI270803v1_alt,-,214037,219958,6
chr7_KI270804v1_alt,+,152372,155136,2
chr7_KI270804v1_alt,-,100243,105238,3
chr7_KI270804v1_alt,+,105522,111266,3
chr7_KI270804v1_alt,+,105522,111266,2
chr7_KI270804v1_alt,+,134323,135417,3
chr7_KI270806v1_alt,+,95602,145153,5
chr7_KI270806v1_alt,+,102334,103468,1
chr7_KI270806v1_alt,-,144965,158099,3
chr7_KI270806v1_alt,-,144965,158099,3
chr7_KI270806v1_alt,-,144965,158099,3
chr7_KI270806v1_alt,-,144965,158099,4
chr7_KI270806v1_alt,-,144965,158099,2
chr7_KI270806v1_alt,+,95602,145153,6
chr7_KI270806v1_alt,-,144965,158099,4
chr7_KI270806v1_alt,+,1442,67083,11
chr7_KI270806v1_alt,+,1442,67083,16
chr7_KI270808v1_alt,+,2412,204591,6
chr7_KI270809v1_alt,+,9509,14762,4
chr7_KI270809v1_alt,+,9509,14762,6
chr7_KI270809v1_alt,+,9509,14762,5
chr7_KI270809v1_alt,+,1314,5014,4
chr7_KI270809v1_alt,-,96820,114138,7
chr7_KI270809v1_alt,+,9428,14543,6
chr7_KI270809v1_alt,+,36174,114817,3
chr7_KI270809v1_alt,+,1314,5014,4
chr7_KI270809v1_alt,+,1314,5014,4
chr7_KI270809v1_alt,-,96820,114138,5
chr7_KI270809v1_alt,+,1314,5014,4
chr7_KI270809v1_alt,-,20593,27287,6
chr7_KI270899v1_alt,+,185289,188053,2
chr7_KI270899v1_alt,-,136765,141759,3
chr7_KI270899v1_alt,+,142038,147782,3
chr7_KI270899v1_alt,+,142038,147782,2
chr7_KI270899v1_alt,+,167240,168334,3
chr8,-,80034869,80171659,6
chr8,+,143649783,143653730,1
chr8,-,52110831,52248644,26
chr8,-,129839592,130016697,13
chr8,-,129839592,129939872,13
chr8,-,129839592,129939872,12
chr8,-,129839592,130016697,15
chr8,-,129839592,130016697,15
chr8,-,129839592,130016697,13
chr8,+,24294039,24359018,22
chr8,+,9003125,9033339,7
chr8,-,140658381,141001313,32
chr8,+,232199,247340,6
chr8,+,86866447,87382727,11
chr8,+,141421387,141432454,4
chr8,-,51817574,51899186,4
chr8,+,135457464,135647609,9
chr8,-,127072693,127082221,4
chr8,-,127187785,127197627,3
chr8,-,52110831,52409879,27
chr8,-,52110831,52254492,27
chr8,-,85214052,85220422,3
chr8,-,38264739,38269220,7
chr8,-,61623709,61689849,15
chr8,-,61662817,61689849,5
chr8,-,61623709,61714640,14
chr8,+,21919668,22006585,28
chr8,+,103500747,104254428,24
chr8,+,42152945,42171183,9
chr8,+,19817148,19852083,16
chr8,+,19817148,19852083,16
chr8,+,28891315,29053270,10
chr8,-,38266979,38269232,5
chr8,-,9136253,9151642,2
chr8,-,52110831,52409879,25
chr8,+,17922856,18029948,38
chr8,+,73420073,73441518,3
chr8,-,52110831,52254492,26
chr8,+,144798875,144809144,5
chr8,-,140732563,140732653,1
chr8,-,21692017,21788834,9
chr8,-,123319850,123396465,28
chr8,-,140658381,141001313,35
chr8,+,100150610,100154002,4
chr8,-,124488494,124539088,13
chr8,-,124488494,124539088,10
chr8,+,120445397,120523635,22
chr8,+,54457934,54460896,2
chr8,+,91249287,91394718,19
chr8,+,103819187,104254428,25
chr8,-,107899315,108083203,5
chr8,-,140658381,141001313,36
chr8,+,103819187,104254428,22
chr8,+,103500747,104254428,30
chr8,-,102826301,102864200,13
chr8,+,99013265,99209787,18
chr8,-,38411137,38468834,18
chr8,-,38411137,38468834,17
chr8,-,61623709,61714640,13
chr8,+,22599600,22604149,6
chr8,-,27809620,27838095,8
chr8,-,48723393,48735311,6
chr8,-,140658381,141001313,31
chr8,-,19404160,19602545,10
chr8,-,19404160,19602545,10
chr8,-,19404160,19602545,11
chr8,+,25458930,25507917,15
chr8,+,25458930,25507917,14
chr8,-,144393230,144409349,38
chr8,-,41653224,41896762,43
chr8,+,23288091,23296279,8
chr8,+,93916854,93926068,2
chr8,+,103500747,104254428,28
chr8,-,109574175,109681005,8
chr8,+,41660443,41660507,1
chr8,-,85214052,85220422,4
chr8,+,24384284,24406013,14
chr8,+,94823289,94880493,27
chr8,-,26504679,26513967,3
chr8,-,19404160,19758029,10
chr8,+,32548209,32728618,5
chr8,+,143990057,143993415,7
chr8,+,79610813,79666175,6
chr8,+,116950950,117176714,11
chr8,+,116950272,117176714,10
chr8,+,117135097,117176714,9
chr8,+,116950950,117176714,11
chr8,-,67043079,67062327,8
chr8,-,26748149,26865655,3
chr8,+,9003125,9033339,8
chr8,+,17027237,17122639,15
chr8,+,144466336,144474116,17
chr8,+,101492439,101669724,16
chr8,+,100158334,100241904,19
chr8,-,9136253,9150710,2
chr8,-,51817574,51899186,6
chr8,+,39107528,39284917,25
chr8,-,14084834,15238283,8
chr8,-,106759482,106770244,2
chr8,-,26753814,26865655,3
chr8,+,22048954,22082527,15
chr8,-,52110831,52254492,25
chr8,-,13083362,13116244,14
chr8,+,9002803,9100099,8
chr8,+,49911672,50796656,19
chr8,+,94823289,94880493,28
chr8,-,142872356,142879820,9
chr8,-,6977648,6980092,4
chr8,+,22578740,22594297,10
chr8,-,33591329,33597797,3
chr8,+,22161670,22164478,5
chr8,+,80486212,80526265,6
chr8,+,94641135,94707466,14
chr8,+,24914941,24919093,3
chr8,-,22219702,22232338,5
chr8,-,42752635,42768786,6
chr8,-,48714914,48735311,6
chr8,-,30678062,30727999,13
chr8,-,100572883,100649665,14
chr8,-,129839592,130016697,15
chr8,+,53880871,53959304,5
chr8,-,9903387,9903472,1
chr8,-,91954966,92095654,12
chr8,-,52110831,52409879,27
chr8,-,38411137,38468834,17
chr8,+,74984472,75034561,15
chr8,-,140658381,141001313,33
chr8,-,140658381,141001313,34
chr8,+,124942007,124951095,4
chr8,-,143812956,143813042,1
chr8,-,143157913,143160636,5
chr8,-,144772223,144787345,6
chr8,+,69466623,69660912,23
chr8,-,109574175,109645593,8
chr8,-,129839592,129939872,14
chr8,-,129839592,130016697,12
chr8,-,129839592,130016697,13
chr8,-,129839592,130016697,15
chr8,-,129839592,130016697,15
chr8,-,129839592,130016697,14
chr8,-,129839592,130016697,15
chr8,-,129839592,130016697,14
chr8,-,69672332,69835064,10
chr8,-,144098636,144104235,8
chr8,+,55773231,55826445,13
chr8,-,143574784,143578351,13
chr8,+,22161670,22164478,6
chr8,-,41261956,41309471,3
chr8,+,103298830,103332866,6
chr8,+,24440995,24509564,22
chr8,-,138588234,138914006,65
chr8,-,119557076,119638866,26
chr8,+,141421387,141432454,5
chr8,+,143246820,143253591,3
chr8,+,33485166,33501260,10
chr8,-,27235322,27258439,7
chr8,+,103500747,104254428,23
chr8,-,144355427,144358523,9
chr8,-,139617120,139703056,2
chr8,+,26291490,26372679,10
chr8,-,100133359,100145871,5
chr8,-,127443349,127482139,5
chr8,+,142700110,142704166,3
chr8,+,30744164,30767004,8
chr8,+,117520712,117540262,3
chr8,-,124550769,124728507,14
chr8,-,124550769,124728507,15
chr8,-,109574175,109648903,9
chr8,+,38231490,38262769,18
chr8,+,85107087,85146079,18
chr8,-,95207006,95216374,3
chr8,-,66176376,66178645,2
chr8,-,90592774,90606063,3
chr8,+,26293215,26372679,10
chr8,-,38411137,38468834,18
chr8,-,41653224,41665286,5
chr8,+,61287965,61501645,6
chr8,+,68330372,68819023,13
chr8,+,68330372,68819023,14
chr8,+,23288091,23296279,9
chr8,+,18210102,18223689,3
chr8,+,42541574,42552997,4
chr8,-,144850165,144853067,2
chr8,+,84183205,84921843,8
chr8,+,7539627,7542450,4
chr8,-,7778590,7781413,4
chr8,-,27596916,27614811,9
chr8,+,23528794,23575463,5
chr8,-,41942048,42052026,14
chr8,-,52622457,52714466,24
chr8,-,99877994,99894014,4
chr8,-,11993176,12000752,3
chr8,+,28494204,28574268,8
chr8,-,143309325,143334891,14
chr8,+,47960202,47978159,16
chr8,-,132709945,132760668,9
chr8,+,95024974,95058716,8
chr8,+,95024974,95058716,10
chr8,+,103500747,104254428,24
chr8,+,24294039,24336099,14
chr8,-,142657459,142669994,2
chr8,-,21692017,21788834,7
chr8,-,42836673,42843331,2
chr8,+,11769624,11787355,4
chr8,+,11769624,11787355,5
chr8,-,134477787,134713049,15
chr8,+,19313569,19396218,9
chr8,+,144827517,144843222,3
chr8,-,73945137,73972287,4
chr8,-,119557236,119673576,26
chr8,-,65602455,65634217,6
chr8,+,17922856,17955950,11
chr8,-,102648776,102653964,3
chr8,+,47260877,47736001,18
chr8,-,7990414,7997521,2
chr8,-,80967810,81112068,9
chr8,-,67422169,67746385,11
chr8,+,103371514,103383004,4
chr8,-,124472807,124474354,3
chr8,-,124462496,124474563,2
chr8,+,10525545,10538823,5
chr8,+,54330685,54330895,1
chr8,+,144478350,144502121,12
chr8,+,144477981,144502121,13
chr8,-,27284885,27311319,4
chr8,-,109574175,109691791,8
chr8,-,109574175,109691791,8
chr8,-,24950955,24956869,4
chr8,+,85107087,85146079,15
chr8,+,85107087,85146079,17
chr8,+,67083847,67196614,26
chr8,-,22138013,22141951,7
chr8,-,80034869,80171659,7
chr8,+,53880871,53959304,4
chr8,+,53880871,53913922,2
chr8,+,43056298,43085788,8
chr8,+,30095405,30108071,4
chr8,+,98944402,98952104,5
chr8,+,54616066,54630834,4
chr8,+,7836470,7841242,2
chr8,+,18210102,18223689,5
chr8,-,140658381,140718734,11
chr8,-,42174717,42207724,12
chr8,-,21692017,21788834,8
chr8,-,85328228,85341714,7
chr8,+,144095034,144097527,7
chr8,-,29333061,29350750,4
chr8,-,22138013,22141951,7
chr8,-,42174717,42207724,13
chr8,-,38411137,38468834,19
chr8,+,103819187,104254428,21
chr8,+,127415611,127417196,1
chr8,+,11676918,11760002,7
chr8,+,11707855,11760002,6
chr8,+,36784323,36936126,28
chr8,-,73241423,73259502,4
chr8,+,124539101,124549986,4
chr8,+,144827517,144843222,5
chr8,+,95024974,95058716,10
chr8,-,143579721,143597675,10
chr8,+,135234130,135299719,6
chr8,-,65714333,65841734,13
chr8,-,94925971,94949387,5
chr8,-,144529178,144605695,11
chr8,+,11284490,11328145,10
chr8,+,49072340,49076083,5
chr8,-,91954966,92095262,12
chr8,+,42271301,42332653,21
chr8,-,129839592,129939905,11
chr8,-,10764960,10839899,6
chr8,+,22066497,22082527,12
chr8,-,98102338,98117190,6
chr8,-,140658381,141001313,34
chr8,-,52110831,52409879,26
chr8,+,103372432,103383004,4
chr8,-,19404160,19757306,10
chr8,-,19404160,19757306,10
chr8,-,19404160,19757306,10
chr8,-,19404160,19757306,9
chr8,-,19404160,19758029,10
chr8,+,38105492,38140080,16
chr8,-,61500555,61689849,25
chr8,+,103819187,104254428,21
chr8,-,22713251,22927908,7
chr8,-,55760772,55773407,3
chr8,+,28701472,28753690,4
chr8,-,92883529,92965589,5
chr8,-,92883529,92966037,5
chr8,-,144412413,144416533,11
chr8,-,52110831,52254492,26
chr8,-,58490177,58500161,6
chr8,+,38030501,38060365,3
chr8,+,94895767,95058716,11
chr8,+,94895767,95058716,12
chr8,+,52939907,52940894,1
chr8,+,145052437,145056030,5
chr8,-,143603223,143609614,6
chr8,-,140658381,141001313,31
chr8,-,140658381,141001313,31
chr8,+,1973877,2006943,2
chr8,+,22054816,22082527,15
chr8,+,22604631,22620470,21
chr8,+,73976141,73982783,3
chr8,-,124488494,124539088,13
chr8,-,134477787,134696558,17
chr8,+,90791692,90959402,13
chr8,-,129839592,130016697,12
chr8,-,143816343,143829386,11
chr8,+,142680455,142682727,3
chr8,-,16107877,16192791,9
chr8,-,16107877,16192791,10
chr8,-,119557076,119638866,26
chr8,+,91070195,91087095,7
chr8,-,38163320,38176730,4
chr8,-,23020135,23069187,9
chr8,+,60516909,60623644,8
chr8,+,55879826,56012447,13
chr8,+,32548209,32760989,11
chr8,+,127735433,127742951,3
chr8,+,28890369,29053270,10
chr8,-,38163320,38176730,3
chr8,+,19817148,19852083,18
chr8,+,19817148,19852083,18
chr8,+,38728185,38853028,13
chr8,+,47260877,47736001,17
chr8,+,47260877,47736001,19
chr8,+,47260877,47736001,20
chr8,+,47260877,47736001,19
chr8,+,47260877,47736001,16
chr8,+,47260877,47736001,14
chr8,+,47260877,47736001,16
chr8,+,47260877,47736001,18
chr8,+,47260877,47736001,17
chr8,+,47260877,47736001,19
chr8,+,47260877,47736001,18
chr8,+,47260877,47736001,19
chr8,-,123248449,123274487,4
chr8,+,124474766,124488618,2
chr8,+,25184722,25415716,52
chr8,+,40153467,40155308,1
chr8,-,51817574,51899186,6
chr8,+,18210102,18223689,5
chr8,+,18210102,18223689,4
chr8,+,18170461,18223689,5
chr8,+,18210102,18223689,4
chr8,+,18210102,18223689,5
chr8,+,18221667,18223689,1
chr8,+,18210102,18223689,4
chr8,+,119208370,119245673,4
chr8,-,52110831,52409879,26
chr8,-,28767657,28890181,16
chr8,+,144798875,144809144,5
chr8,-,144529178,144613503,12
chr8,+,19817148,19852083,18
chr8,-,143157913,143160040,4
chr8,+,143018484,143022410,4
chr8,-,140658381,141001313,35
chr8,-,140658381,141001313,36
chr8,+,119873654,120050918,9
chr8,-,71841541,71844496,2
chr8,-,142764337,142777848,5
chr8,+,55102456,55526151,3
chr8,+,95024974,95058716,9
chr8,+,56211637,56218798,5
chr8,-,73780096,73878910,6
chr8,-,19404160,19602545,10
chr8,+,32595825,32767957,12
chr8,-,98189825,98294393,12
chr8,-,143977151,143986471,11
chr8,+,75000153,75034558,14
chr8,+,47260877,47736001,18
chr8,-,85441805,85464915,3
chr8,-,144789764,144792446,6
chr8,+,91102618,91219254,4
chr8,-,124488494,124539088,9
chr8,+,66870748,66901779,13
chr8,-,141356485,141367265,2
chr8,+,22999578,23020197,10
chr8,-,130780300,131040589,18
chr8,+,22275279,22356866,22
chr8,+,94823289,94880493,29
chr8,-,16139316,16192791,9
chr8,-,133454847,133571940,9
chr8,-,38316416,38382272,10
chr8,-,109240918,109334121,10
chr8,+,22059144,22082527,15
chr8,-,90058607,90082881,11
chr8,+,32548209,32728618,6
chr8,-,142764337,142769828,3
chr8,+,106657807,106752693,14
chr8,-,129839592,130016697,14
chr8,-,19404160,19758029,10
chr8,+,47260877,47736001,19
chr8,-,72021250,72075584,27
chr8,+,22605025,22620470,21
chr8,+,6406591,6447419,7
chr8,+,6406591,6447419,8
chr8,-,91954966,92095654,12
chr8,+,91209493,91398154,19
chr8,+,91209493,91398154,20
chr8,-,8784488,8893621,3
chr8,+,10525545,10554166,5
chr8,+,144104401,144107612,8
chr8,+,43140448,43202827,18
chr8,-,87870742,87874068,1
chr8,-,55738743,55773407,6
chr8,+,64580237,64583634,1
chr8,-,37934280,37940129,9
chr8,+,124973296,124979388,3
chr8,-,81656915,81686354,9
chr8,-,143977151,143986471,11
chr8,-,80034869,80171659,5
chr8,-,80034869,80080831,9
chr8,+,28890707,29053270,11
chr8,+,26390389,26413129,6
chr8,-,70051650,70071327,8
chr8,-,22138013,22141951,8
chr8,+,142670307,142682727,3
chr8,+,11769624,11787355,5
chr8,+,99013265,99121759,9
chr8,-,129839592,130016697,13
chr8,-,129839592,129939872,12
chr8,-,129839592,130016697,13
chr8,-,129839592,130016697,12
chr8,-,129839592,130016697,14
chr8,-,23429151,23457731,13
chr8,-,27459760,27479296,7
chr8,-,489789,545781,4
chr8,+,73294601,73325285,6
chr8,-,144412413,144416895,12
chr8,-,140658381,141001313,33
chr8,-,23191456,23225167,10
chr8,-,140658381,140718734,11
chr8,-,140658381,140718734,12
chr8,-,140750202,141001313,19
chr8,+,142727202,142736932,2
chr8,-,52110831,52409879,24
chr8,-,52110831,52409879,26
chr8,-,52110831,52409879,23
chr8,+,109087423,109119583,2
chr8,-,52110831,52409879,25
chr8,+,144148015,144261940,44
chr8,-,144314582,144326919,17
chr8,-,52110831,52254492,23
chr8,-,73420368,73746927,15
chr8,-,27733315,27772653,8
chr8,-,27733315,27772653,7
chr8,-,27733315,27772653,7
chr8,+,37695750,37700021,2
chr8,+,90001351,90051999,10
chr8,-,144449581,144462851,4
chr8,+,66014977,66101243,6
chr8,-,27284885,27311319,6
chr8,+,22580473,22594297,8
chr8,-,139727725,140458579,23
chr8,-,129839592,129939872,14
chr8,-,94925971,94949387,4
chr8,-,79764009,79766475,2
chr8,-,29333061,29348805,5
chr8,+,103414713,103443452,11
chr8,+,49072340,49076083,5
chr8,+,49054335,49076083,5
chr8,+,11795572,11839309,8
chr8,+,144509035,144511228,5
chr8,+,47960202,47978159,17
chr8,-,58583504,58659845,31
chr8,+,123179046,123210079,6
chr8,+,32548209,32767957,13
chr8,+,32646731,32743252,3
chr8,+,32548209,32743252,7
chr8,+,32548209,32767957,12
chr8,-,93134094,93166850,3
chr8,-,28428408,28490318,8
chr8,-,65527007,65562666,5
chr8,+,26383006,26413128,6
chr8,+,93740110,93740819,1
chr8,+,104339795,104356689,3
chr8,-,27596916,27611437,9
chr8,-,25841729,26045124,16
chr8,-,134804875,134804945,1
chr8,-,144789764,144792389,6
chr8,-,94371959,94436952,13
chr8,-,11842524,11868150,12
chr8,+,66493255,66518524,6
chr8,+,15540086,15766649,11
chr8,+,144517964,144525175,4
chr8,+,39584567,39611575,6
chr8,-,140658381,141001313,33
chr8,-,100257058,100303259,11
chr8,+,7894564,7896716,2
chr8,-,38988807,38996522,4
chr8,+,64373327,64387504,3
chr8,+,127400398,127402150,1
chr8,+,64377332,64378834,2
chr8,+,103500747,104254428,26
chr8,+,103500747,104254428,25
chr8,-,7450563,7463670,4
chr8,+,28701472,28753690,5
chr8,-,614736,731239,6
chr8,+,22054816,22082527,13
chr8,+,47659663,47736001,13
chr8,+,47654087,47736001,11
chr8,+,47260877,47736001,22
chr8,+,17922856,18029948,38
chr8,+,47260877,47736001,16
chr8,+,47260877,47736001,17
chr8,+,17922856,18029948,40
chr8,+,47260877,47736001,18
chr8,+,99013265,99121759,8
chr8,+,47260877,47736001,17
chr8,+,17922856,18029948,40
chr8,-,132120857,132480757,15
chr8,-,73420368,73746927,14
chr8,-,124488494,124539088,12
chr8,-,144423600,144428563,9
chr8,-,93731500,93740996,3
chr8,+,38105792,38140080,16
chr8,+,17922856,17989584,28
chr8,-,107899315,108083685,6
chr8,-,143833584,143840974,18
chr8,-,102204500,102238831,9
chr8,-,28767657,28889915,17
chr8,-,102204500,102239118,8
chr8,+,85107087,85146079,19
chr8,+,144266557,144268483,2
chr8,+,39107528,39284917,22
chr8,-,100702915,100722087,15
chr8,-,144262045,144291438,16
chr8,+,38728185,38853028,13
chr8,+,38788105,38853028,13
chr8,-,33547753,33567128,6
chr8,+,38757238,38853028,13
chr8,+,23102813,23117437,5
chr8,-,52110831,52254492,26
chr8,+,73991328,74029072,5
chr8,+,32721752,32767957,9
chr8,+,32595825,32767957,11
chr8,-,94880224,94895254,12
chr8,+,43056298,43085788,9
chr8,+,41490561,41510980,6
chr8,+,142700110,142704166,3
chr8,+,19313975,19396218,10
chr8,+,42697375,42737407,7
chr8,-,81478496,81483238,4
chr8,+,144358615,144361286,5
chr8,+,28890707,29053270,11
chr8,-,7470307,7475082,2
chr8,+,6406591,6648505,14
chr8,+,123768438,123815450,24
chr8,+,131904087,132013639,23
chr8,-,27235322,27258439,6
chr8,-,73786219,73878910,6
chr8,+,42896889,43030539,22
chr8,+,123416724,123448090,7
chr8,-,53225715,53251697,5
chr8,-,143816343,143829109,11
chr8,-,115408495,115669028,6
chr8,-,140094893,140100535,1
chr8,-,53966553,54022456,12
chr8,+,48008434,48061894,4
chr8,-,140658381,140718734,10
chr8,-,123219955,123241398,6
chr8,-,56112941,56113982,1
chr8,+,11808416,11839309,7
chr8,+,11803088,11839309,8
chr8,+,11803043,11839309,8
chr8,+,144827517,144843222,5
chr8,+,144827517,144843222,5
chr8,+,41578187,41625001,13
chr8,+,143716336,143722463,14
chr8,-,100918575,100952129,6
chr8,-,81799582,81842286,7
chr8,-,81799582,81842286,8
chr8,-,6499650,6563263,9
chr8,-,6977648,6980092,3
chr8,-,6996765,6999202,3
chr8,+,47260877,47736001,19
chr8,-,144394148,144394230,1
chr8,+,28317131,28343354,4
chr8,-,134477787,134713049,16
chr8,+,17922856,18029948,39
chr8,+,37762582,37779768,8
chr8,+,37762582,37779768,8
chr8,-,21908872,21913708,5
chr8,+,103298830,103332866,7
chr8,+,2045042,2145456,37
chr8,+,28890369,29053270,11
chr8,+,28890707,29053270,11
chr8,+,28890369,29053270,11
chr8,+,143636012,143653730,2
chr8,+,102806821,102811214,2
chr8,+,11802610,11839309,8
chr8,+,98117292,98159841,16
chr8,+,101492438,101669724,16
chr8,+,143039208,143054303,8
chr8,+,22367229,22422736,9
chr8,+,8702155,8704107,1
chr8,-,85328228,85378154,9
chr8,-,31030840,31032801,1
chr8,-,17229228,17246909,7
chr8,+,38386440,38409524,11
chr8,+,69466623,69660912,22
chr8,+,109540074,109565996,7
chr8,+,22089153,22104380,18
chr8,+,17922856,17989584,27
chr8,-,143706693,143708109,2
chr8,+,119067184,119108455,6
chr8,-,143816343,143829386,11
chr8,-,144353225,144354931,5
chr8,-,98041709,98045590,5
chr8,-,109574175,109648903,6
chr8,-,33498508,33513185,7
chr8,-,123013163,123042423,8
chr8,+,1823975,1958641,28
chr8,-,61623709,61689849,14
chr8,+,17922856,17989584,26
chr8,-,52110831,52254492,26
chr8,+,17922856,18029948,40
chr8,-,52403700,52409879,3
chr8,+,32595825,32767957,8
chr8,+,32595825,32767957,9
chr8,+,144358556,144361286,5
chr8,+,144358580,144361286,5
chr8,-,96226675,96235634,5
chr8,+,22995847,23020197,10
chr8,-,22219702,22232338,6
chr8,+,49911672,50796656,17
chr8,+,49909725,50796656,20
chr8,-,73945137,73972287,3
chr8,-,73945137,73972287,3
chr8,-,73945137,73971908,5
chr8,-,73945137,73971908,6
chr8,-,73945137,73972287,5
chr8,-,73945137,73972287,5
chr8,-,73945137,73972287,5
